,filename,dkl
180,9.01,1.6899375457976435e-05
181,9.06,5.732479155243049e-05
182,9.11,7.873513220570792e-06
183,9.16,6.073269222171354e-05
184,9.21,1.997621046000168e-05
185,9.26,1.730626801100512e-05
186,9.31,0.0
187,9.36,3.447289751409881e-05
188,9.41,1.4680112133174837e-06
189,9.46,1.8737058072415658e-05
190,9.51,2.2818085379769634e-05
191,9.56,6.073269222171358e-05
192,9.61,1.6899375457976435e-05
193,9.66,5.661683629572251e-05
194,9.71,2.2818085379769644e-05
195,9.76,6.3026191299149504e-06
196,9.81,4.0556038160761066e-05
197,9.86,0.0
198,9.91,3.379875091595286e-05
199,9.96,0.0
